date,usd_jpy
2022-11-03,136.7735
2022-11-04,132.6372
2022-11-05,117.951
2022-11-06,129.3657
2022-11-07,131.7191
2022-11-08,141.4723
2022-11-09,118.4082
2022-11-10,93.2545
2022-11-11,100.5161
2022-11-12,103.9392
2022-11-13,100.7897
2022-11-14,169.4831
2022-11-15,97.0133
2022-11-16,91.3242
2022-11-17,102.3714
2022-11-18,145.8045
2022-11-19,108.6282
2022-11-20,111.7273
2022-11-21,97.7397
2022-11-22,153.6375
2022-11-23,119.7402
2022-11-24,136.4207
2022-11-25,134.9882
2022-11-26,125.3654
2022-11-27,120.9444
2022-11-28,168.2886
2022-11-29,132.8525
2022-11-30,155.0721
2022-12-01,124.3075
2022-12-02,111.5754
2022-12-03,99.615
2022-12-04,148.5035
2022-12-05,127.9394
2022-12-06,169.3357
2022-12-07,117.8616
2022-12-08,121.7186
2022-12-09,117.0917
2022-12-10,103.8187
2022-12-11,156.4187
2022-12-12,97.0014
2022-12-13,158.7421
2022-12-14,161.1564
2022-12-15,136.9662
2022-12-16,91.8098
2022-12-17,161.4386
2022-12-18,126.517
2022-12-19,154.7178
2022-12-20,143.9747
2022-12-21,109.7788
2022-12-22,97.6436
2022-12-23,140.2567
2022-12-24,111.5226
2022-12-25,126.789
2022-12-26,122.7158
2022-12-27,147.8766
2022-12-28,132.214
2022-12-29,96.6888
2022-12-30,138.63
2022-12-31,144.6451
2023-01-01,96.5789
2023-01-02,107.1385
2023-01-03,151.0308
2023-01-04,106.3162
2023-01-05,133.993
2023-01-06,147.2232
2023-01-07,147.202
2023-01-08,131.9769
2023-01-09,139.6553
2023-01-10,101.0938
2023-01-11,132.1728
2023-01-12,149.2249
2023-01-13,133.507
2023-01-14,109.6879
2023-01-15,154.8186
2023-01-16,139.2759
2023-01-17,117.9999
2023-01-18,122.8078
2023-01-19,169.7157
2023-01-20,137.3884
2023-01-21,145.8295
2023-01-22,111.5496
2023-01-23,162.4771
2023-01-24,148.0003
2023-01-25,93.6653
2023-01-26,118.7011
2023-01-27,114.4062
2023-01-28,164.8509
2023-01-29,90.9926
2023-01-30,109.7212
2023-01-31,114.4692
2023-02-01,130.1983
2023-02-02,129.0949
2023-02-03,124.5675
2023-02-04,149.6708
2023-02-05,156.3836
2023-02-06,110.5516
2023-02-07,130.5084
2023-02-08,159.5456
2023-02-09,122.9659
2023-02-10,127.2732
2023-02-11,125.3097
2023-02-12,135.3371
2023-02-13,124.4887
2023-02-14,165.5399
2023-02-15,132.2936
2023-02-16,117.819
2023-02-17,157.8581
2023-02-18,110.3044
2023-02-19,143.462
2023-02-20,131.8969
2023-02-21,111.9966
2023-02-22,114.3983
2023-02-23,140.8018
2023-02-24,112.7758
2023-02-25,123.3685
2023-02-26,112.0133
2023-02-27,90.3447
2023-02-28,132.6528
2023-03-01,91.7301
2023-03-02,166.98
2023-03-03,139.3076
2023-03-04,108.623
2023-03-05,133.8174
2023-03-06,104.1129
2023-03-07,97.8173
2023-03-08,169.8596
2023-03-09,169.1083
2023-03-10,146.1146
2023-03-11,115.2846
2023-03-12,142.1901
2023-03-13,165.0802
2023-03-14,118.0008
2023-03-15,143.3275
2023-03-16,164.6077
2023-03-17,151.4296
2023-03-18,154.4867
2023-03-19,120.1588
2023-03-20,158.1596
2023-03-21,119.5201
2023-03-22,132.0993
2023-03-23,167.3988
2023-03-24,157.7382
2023-03-25,111.4476
2023-03-26,149.8846
2023-03-27,125.7917
2023-03-28,118.1935
2023-03-29,105.8651
2023-03-30,156.935
2023-03-31,168.5125
2023-04-01,119.7199
2023-04-02,164.3767
2023-04-03,142.1737
2023-04-04,160.7795
2023-04-05,160.7445
2023-04-06,131.4656
2023-04-07,128.8001
2023-04-08,131.161
2023-04-09,106.4003
2023-04-10,148.9333
2023-04-11,165.0786
2023-04-12,139.1078
2023-04-13,136.5145
2023-04-14,142.6277
2023-04-15,154.421
2023-04-16,133.3782
2023-04-17,155.0755
2023-04-18,127.6988
2023-04-19,158.6232
2023-04-20,148.0523
2023-04-21,95.4196
2023-04-22,118.2652
2023-04-23,120.0784
2023-04-24,160.5711
2023-04-25,160.8485
2023-04-26,124.9601
2023-04-27,127.7857
2023-04-28,108.2765
2023-04-29,151.4182
2023-04-30,125.9841
2023-05-01,164.7099
2023-05-02,124.3735
2023-05-03,142.8781
2023-05-04,93.6774
2023-05-05,125.5452
2023-05-06,99.3871
2023-05-07,168.5245
2023-05-08,90.0874
2023-05-09,103.9348
2023-05-10,154.4345
2023-05-11,160.3501
2023-05-12,166.7839
2023-05-13,141.1919
2023-05-14,109.9227
2023-05-15,149.2542
2023-05-16,143.7721
2023-05-17,166.0227
2023-05-18,129.2357
2023-05-19,121.3885
2023-05-20,108.0196
2023-05-21,162.6546
2023-05-22,162.2773
2023-05-23,145.6665
2023-05-24,121.8641
2023-05-25,93.5548
2023-05-26,91.8457
2023-05-27,134.1763
2023-05-28,151.395
2023-05-29,154.4612
2023-05-30,133.8825
2023-05-31,95.7393
2023-06-01,124.7242
2023-06-02,164.3283
2023-06-03,121.1033
2023-06-04,165.9015
2023-06-05,112.899
2023-06-06,138.3399
2023-06-07,150.7636
2023-06-08,136.1453
2023-06-09,99.8813
2023-06-10,112.6722
2023-06-11,161.5649
2023-06-12,100.1104
2023-06-13,92.3231
2023-06-14,103.7491
2023-06-15,130.3417
2023-06-16,142.5803
2023-06-17,132.5261
2023-06-18,125.5951
2023-06-19,99.5918
2023-06-20,109.6755
2023-06-21,165.2127
2023-06-22,139.504
2023-06-23,120.8119
2023-06-24,125.5048
2023-06-25,145.945
2023-06-26,159.2976
2023-06-27,147.3247
2023-06-28,101.8162
2023-06-29,121.865
2023-06-30,154.3012
2023-07-01,145.1551
2023-07-02,130.4671
2023-07-03,119.8504
2023-07-04,167.9097
2023-07-05,127.1683
2023-07-06,100.9384
2023-07-07,100.5786
2023-07-08,149.725
2023-07-09,162.2123
2023-07-10,131.7075
2023-07-11,113.8874
2023-07-12,119.7239
2023-07-13,124.1039
2023-07-14,162.0552
2023-07-15,142.7969
2023-07-16,161.2038
2023-07-17,166.8898
2023-07-18,111.1735
2023-07-19,141.8829
2023-07-20,141.0511
2023-07-21,105.9433
2023-07-22,150.5668
2023-07-23,159.4888
2023-07-24,164.4683
2023-07-25,138.1778
2023-07-26,96.6894
2023-07-27,127.8011
2023-07-28,146.169
2023-07-29,167.8959
2023-07-30,150.2515
2023-07-31,121.179
2023-08-01,95.6339
2023-08-02,123.9411
2023-08-03,110.5892
2023-08-04,149.5715
2023-08-05,90.3146
2023-08-06,116.9362
2023-08-07,163.4498
2023-08-08,111.6172
2023-08-09,104.1326
2023-08-10,121.3886
2023-08-11,157.0317
2023-08-12,91.835
2023-08-13,91.646
2023-08-14,90.0123
2023-08-15,161.0181
2023-08-16,113.0296
2023-08-17,103.4336
2023-08-18,143.7177
2023-08-19,116.6668
2023-08-20,115.2513
2023-08-21,140.864
2023-08-22,146.6745
2023-08-23,152.6921
2023-08-24,169.7368
2023-08-25,149.8487
2023-08-26,96.3216
2023-08-27,142.5704
2023-08-28,138.5235
2023-08-29,121.8158
2023-08-30,165.8694
2023-08-31,135.4724
2023-09-01,101.4115
2023-09-02,132.6804
2023-09-03,162.3148
2023-09-04,114.5523
2023-09-05,154.3458
2023-09-06,102.1276
2023-09-07,117.7396
2023-09-08,164.2978
2023-09-09,134.5442
2023-09-10,159.7411
2023-09-11,151.0224
2023-09-12,130.8709
2023-09-13,90.6151
2023-09-14,119.3839
2023-09-15,100.6095
2023-09-16,124.5126
2023-09-17,112.5813
2023-09-18,130.7453
2023-09-19,93.9739
2023-09-20,110.6499
2023-09-21,131.31
2023-09-22,149.5452
2023-09-23,137.9334
2023-09-24,147.8186
2023-09-25,129.3514
2023-09-26,111.3735
2023-09-27,105.8907
2023-09-28,96.7754
2023-09-29,161.0977
2023-09-30,108.1064
2023-10-01,143.4523
2023-10-02,119.4784
2023-10-03,118.8169
2023-10-04,90.922
2023-10-05,156.8205
2023-10-06,158.2212
2023-10-07,128.4849
2023-10-08,94.2078
2023-10-09,138.3396
2023-10-10,149.0257
2023-10-11,112.2354
2023-10-12,162.1474
2023-10-13,137.5228
2023-10-14,160.8653
2023-10-15,127.1531
2023-10-16,129.1742
2023-10-17,93.2549
2023-10-18,124.8028
2023-10-19,118.8131
2023-10-20,169.4306
2023-10-21,90.6279
2023-10-22,101.0446
2023-10-23,110.8885
2023-10-24,145.1639
2023-10-25,140.2749
2023-10-26,156.4271
2023-10-27,100.0701
2023-10-28,113.2549
2023-10-29,134.4481
2023-10-30,161.9108
2023-10-31,161.2543
2023-11-01,129.9891
2023-11-02,162.047
2023-11-03,155.4443
2023-11-04,91.7035
2023-11-05,161.918
2023-11-06,151.0367
2023-11-07,99.7109
2023-11-08,146.6242
2023-11-09,104.2985
2023-11-10,102.8337
2023-11-11,121.1026
2023-11-12,126.1124
2023-11-13,151.9628
2023-11-14,130.6859
2023-11-15,167.1923
2023-11-16,156.4924
2023-11-17,95.8118
2023-11-18,144.9859
2023-11-19,137.8208
2023-11-20,135.3813
2023-11-21,143.0356
2023-11-22,156.1418
2023-11-23,133.383
2023-11-24,125.8324
2023-11-25,169.4249
2023-11-26,158.8224
2023-11-27,126.2992
2023-11-28,133.438
2023-11-29,151.9655
2023-11-30,96.7189
2023-12-01,145.4576
2023-12-02,116.6944
2023-12-03,160.7919
2023-12-04,152.719
2023-12-05,126.5862
2023-12-06,93.0076
2023-12-07,144.7108
2023-12-08,138.1188
2023-12-09,163.6072
2023-12-10,116.4688
2023-12-11,168.1714
2023-12-12,154.0555
2023-12-13,91.2174
2023-12-14,123.3423
2023-12-15,96.7473
2023-12-16,162.6127
2023-12-17,153.6269
2023-12-18,167.1929
2023-12-19,110.9296
2023-12-20,156.5567
2023-12-21,118.7827
2023-12-22,112.7665
2023-12-23,132.4886
2023-12-24,149.9401
2023-12-25,103.635
2023-12-26,115.1513
2023-12-27,115.1345
2023-12-28,159.6249
2023-12-29,118.7306
2023-12-30,158.0445
2023-12-31,156.7508
2024-01-01,165.1095
2024-01-02,101.1246
2024-01-03,158.8121
2024-01-04,112.4396
2024-01-05,140.8683
2024-01-06,108.6155
2024-01-07,108.5728
2024-01-08,127.1934
2024-01-09,94.2635
2024-01-10,156.8545
2024-01-11,148.5067
2024-01-12,116.2169
2024-01-13,165.5741
2024-01-14,134.6899
2024-01-15,128.3889
2024-01-16,92.5577
2024-01-17,114.1649
2024-01-18,145.9439
2024-01-19,135.9568
2024-01-20,148.5083
2024-01-21,92.4491
2024-01-22,147.4521
2024-01-23,107.039
2024-01-24,166.8549
2024-01-25,124.2357
2024-01-26,168.8195
2024-01-27,105.2945
2024-01-28,168.9151
2024-01-29,153.9411
2024-01-30,144.2538
2024-01-31,149.5103
2024-02-01,134.0013
2024-02-02,118.8733
2024-02-03,90.4302
2024-02-04,117.8026
2024-02-05,95.0299
2024-02-06,94.2057
2024-02-07,123.0006
2024-02-08,95.2643
2024-02-09,139.8596
2024-02-10,94.1375
2024-02-11,166.4945
2024-02-12,160.6838
2024-02-13,128.7933
2024-02-14,94.7945
2024-02-15,144.8331
2024-02-16,101.9993
2024-02-17,139.2545
2024-02-18,103.6505
2024-02-19,110.8065
2024-02-20,101.9369
2024-02-21,139.6344
2024-02-22,144.5311
2024-02-23,122.1172
2024-02-24,129.5001
2024-02-25,102.4257
2024-02-26,134.0787
2024-02-27,129.2671
2024-02-28,156.6214
2024-02-29,157.6245
2024-03-01,168.5091
2024-03-02,138.584
2024-03-03,103.2278
2024-03-04,120.6672
2024-03-05,128.4423
2024-03-06,160.6126
2024-03-07,103.734
2024-03-08,127.5085
2024-03-09,160.6969
2024-03-10,161.1738
2024-03-11,137.1265
2024-03-12,152.4627
2024-03-13,127.827
2024-03-14,154.6996
2024-03-15,111.084
2024-03-16,140.9455
2024-03-17,156.7537
2024-03-18,126.6305
2024-03-19,98.5695
2024-03-20,134.0437
2024-03-21,161.5875
2024-03-22,96.7262
2024-03-23,104.8511
2024-03-24,130.8245
2024-03-25,131.593
2024-03-26,99.1013
2024-03-27,114.7101
2024-03-28,90.8057
2024-03-29,143.2728
2024-03-30,158.1228
2024-03-31,133.1043
2024-04-01,136.1049
2024-04-02,115.0884
2024-04-03,134.3993
2024-04-04,101.8915
2024-04-05,128.0369
2024-04-06,106.4318
2024-04-07,146.7742
2024-04-08,149.9383
2024-04-09,109.7553
2024-04-10,107.474
2024-04-11,100.7204
2024-04-12,126.7562
2024-04-13,95.6157
2024-04-14,140.8429
2024-04-15,164.4845
2024-04-16,153.3145
2024-04-17,142.2381
2024-04-18,92.8975
2024-04-19,102.2345
2024-04-20,164.4893
2024-04-21,148.6307
2024-04-22,166.4277
2024-04-23,162.6088
2024-04-24,169.369
2024-04-25,105.1152
2024-04-26,118.5901
2024-04-27,97.9805
2024-04-28,110.1444
2024-04-29,90.8356
2024-04-30,115.8875
2024-05-01,169.2172
2024-05-02,167.6143
2024-05-03,133.1514
2024-05-04,158.5661
2024-05-05,123.6522
2024-05-06,168.4205
2024-05-07,158.1819
2024-05-08,157.0492
2024-05-09,163.3845
2024-05-10,161.2215
2024-05-11,94.3302
2024-05-12,106.688
2024-05-13,159.5036
2024-05-14,148.7481
2024-05-15,105.116
2024-05-16,156.2845
2024-05-17,93.7351
2024-05-18,125.4352
2024-05-19,166.1126
2024-05-20,150.5311
2024-05-21,111.7384
2024-05-22,129.2463
2024-05-23,92.5555
2024-05-24,122.9591
2024-05-25,135.4911
2024-05-26,132.0897
2024-05-27,92.1022
2024-05-28,168.3499
2024-05-29,94.1092
2024-05-30,145.879
2024-05-31,129.7432
2024-06-01,90.8037
2024-06-02,135.628
2024-06-03,147.6582
2024-06-04,109.8044
2024-06-05,131.8675
2024-06-06,94.076
2024-06-07,117.0051
2024-06-08,95.5306
2024-06-09,163.4288
2024-06-10,101.8849
2024-06-11,99.1424
2024-06-12,113.4263
2024-06-13,144.8732
2024-06-14,143.6015
2024-06-15,135.0195
2024-06-16,136.9655
2024-06-17,92.1842
2024-06-18,103.9755
2024-06-19,145.6777
2024-06-20,121.692
2024-06-21,168.3075
2024-06-22,119.6596
2024-06-23,155.1515
2024-06-24,90.2475
2024-06-25,95.4523
2024-06-26,169.9944
2024-06-27,131.2503
2024-06-28,120.4811
2024-06-29,94.5128
2024-06-30,158.448
2024-07-01,153.6213
2024-07-02,145.4953
2024-07-03,123.0663
2024-07-04,128.1252
2024-07-05,96.4085
2024-07-06,104.763
2024-07-07,117.8973
2024-07-08,139.8192
2024-07-09,165.9544
2024-07-10,142.8083
2024-07-11,169.849
2024-07-12,140.778
2024-07-13,113.6902
2024-07-14,119.6185
2024-07-15,151.6125
2024-07-16,91.7917
2024-07-17,118.2037
2024-07-18,110.5569
2024-07-19,158.416
2024-07-20,167.7191
2024-07-21,148.1647
2024-07-22,162.3096
2024-07-23,122.0834
2024-07-24,160.6154
2024-07-25,135.1472
2024-07-26,90.3895
2024-07-27,109.7068
2024-07-28,93.4544
2024-07-29,166.3376
2024-07-30,96.8759
2024-07-31,125.996
2024-08-01,138.1803
2024-08-02,119.9201
2024-08-03,136.5038
2024-08-04,167.5282
2024-08-05,96.1473
2024-08-06,142.3364
2024-08-07,146.2704
2024-08-08,126.7424
2024-08-09,136.5471
2024-08-10,156.0792
2024-08-11,137.0722
2024-08-12,91.311
2024-08-13,150.9542
2024-08-14,164.8859
2024-08-15,100.4791
2024-08-16,106.6311
2024-08-17,91.6065
2024-08-18,144.0337
2024-08-19,95.8079
2024-08-20,97.5884
2024-08-21,135.6547
2024-08-22,108.4088
2024-08-23,154.7841
2024-08-24,111.9858
2024-08-25,124.6425
2024-08-26,103.3824
2024-08-27,121.3508
2024-08-28,164.9941
2024-08-29,136.7632
2024-08-30,104.5892
2024-08-31,102.5145
2024-09-01,135.8138
2024-09-02,138.8869
2024-09-03,152.171
2024-09-04,112.7572
2024-09-05,163.9919
2024-09-06,108.7517
2024-09-07,100.8654
2024-09-08,96.8055
2024-09-09,146.16
2024-09-10,126.4153
2024-09-11,108.5319
2024-09-12,162.6881
2024-09-13,142.2434
2024-09-14,91.8753
2024-09-15,104.8505
2024-09-16,145.4802
2024-09-17,105.2019
2024-09-18,131.3649
2024-09-19,166.5089
2024-09-20,117.6607
2024-09-21,101.5076
2024-09-22,145.8907
2024-09-23,119.9333
2024-09-24,143.494
2024-09-25,143.3914
2024-09-26,101.4147
2024-09-27,103.806
2024-09-28,125.6093
2024-09-29,106.2647
2024-09-30,116.9931
2024-10-01,131.2512
2024-10-02,115.004
2024-10-03,157.3941
2024-10-04,99.6653
2024-10-05,162.2866
2024-10-06,136.5814
2024-10-07,111.4673
2024-10-08,110.0806
2024-10-09,98.579
2024-10-10,165.2601
2024-10-11,158.4028
2024-10-12,100.2792
2024-10-13,96.6764
2024-10-14,104.19
2024-10-15,93.349
2024-10-16,149.2884
2024-10-17,141.4412
2024-10-18,93.9012
2024-10-19,141.135
2024-10-20,142.7342
2024-10-21,128.1306
2024-10-22,113.8845
2024-10-23,135.1351
2024-10-24,138.5993
2024-10-25,134.1558
2024-10-26,133.6978
2024-10-27,125.6562
2024-10-28,130.5167
2024-10-29,109.2218
2024-10-30,119.4661
2024-10-31,167.3782
2024-11-01,113.532
2024-11-02,132.1591
2024-11-03,102.7244
2024-11-04,159.0614
2024-11-05,103.7121
2024-11-06,142.1606
2024-11-07,90.2046
2024-11-08,166.255
2024-11-09,142.409
2024-11-10,123.3598
2024-11-11,99.8415
2024-11-12,108.9039
2024-11-13,100.1882
2024-11-14,92.9871
2024-11-15,141.3046
2024-11-16,104.3483
2024-11-17,148.8226
2024-11-18,106.5177
2024-11-19,140.0231
2024-11-20,104.4225
2024-11-21,97.811
2024-11-22,102.8227
2024-11-23,116.7684
2024-11-24,94.8929
2024-11-25,125.8279
2024-11-26,124.543
2024-11-27,99.837
2024-11-28,142.2489
2024-11-29,169.8015
2024-11-30,168.9411
2024-12-01,150.1981
2024-12-02,120.246
2024-12-03,111.416
2024-12-04,136.9533
2024-12-05,120.6429
2024-12-06,99.6003
2024-12-07,154.9536
2024-12-08,108.437
2024-12-09,159.2971
2024-12-10,90.9708
2024-12-11,108.6281
2024-12-12,112.2809
2024-12-13,124.7254
2024-12-14,157.3188
2024-12-15,126.8962
2024-12-16,129.8977
2024-12-17,135.4412
2024-12-18,153.1527
2024-12-19,96.3019
2024-12-20,136.845
2024-12-21,100.7957
2024-12-22,128.0627
2024-12-23,154.2971
2024-12-24,95.4261
2024-12-25,145.7045
2024-12-26,99.7837
2024-12-27,122.0619
2024-12-28,111.5124
2024-12-29,144.141
2024-12-30,134.6314
2024-12-31,154.6677
2025-01-01,157.756
2025-01-02,93.9824
2025-01-03,132.3368
2025-01-04,159.8436
2025-01-05,133.3054
2025-01-06,131.1149
2025-01-07,154.8671
2025-01-08,153.1046
2025-01-09,96.6942
2025-01-10,91.67
2025-01-11,90.6628
2025-01-12,155.5485
2025-01-13,106.9931
2025-01-14,162.3089
2025-01-15,148.5669
2025-01-16,156.8621
2025-01-17,151.5949
2025-01-18,141.5131
2025-01-19,112.422
2025-01-20,142.6792
2025-01-21,137.7638
2025-01-22,127.8745
2025-01-23,110.2257
2025-01-24,161.0655
2025-01-25,105.2945
2025-01-26,153.7215
2025-01-27,154.005
2025-01-28,166.8728
2025-01-29,145.9236
2025-01-30,110.6783
2025-01-31,135.5057
2025-02-01,168.2493
2025-02-02,126.8243
2025-02-03,92.4112
2025-02-04,122.3546
2025-02-05,123.4598
2025-02-06,147.5725
2025-02-07,146.4839
2025-02-08,108.8252
2025-02-09,151.2667
2025-02-10,116.5408
2025-02-11,110.8285
2025-02-12,164.1411
2025-02-13,135.229
2025-02-14,107.9109
2025-02-15,118.8896
2025-02-16,156.6087
2025-02-17,107.6781
2025-02-18,101.5784
2025-02-19,112.9859
2025-02-20,118.7589
2025-02-21,142.6854
2025-02-22,114.7872
2025-02-23,143.5915
2025-02-24,95.0485
2025-02-25,145.8838
2025-02-26,105.057
2025-02-27,121.6493
2025-02-28,108.8086
2025-03-01,90.0356
2025-03-02,101.1192
2025-03-03,102.5824
2025-03-04,96.6227
2025-03-05,123.3435
2025-03-06,139.3256
2025-03-07,91.9784
2025-03-08,94.9584
2025-03-09,121.4956
2025-03-10,111.1629
2025-03-11,125.9907
2025-03-12,98.5534
2025-03-13,157.7452
2025-03-14,125.1993
2025-03-15,118.8861
2025-03-16,144.276
2025-03-17,122.7164
2025-03-18,141.4676
2025-03-19,128.6802
2025-03-20,90.689
2025-03-21,93.4637
2025-03-22,92.9171
2025-03-23,134.0486
2025-03-24,131.0751
2025-03-25,145.7027
2025-03-26,132.6479
2025-03-27,105.2796
2025-03-28,155.3514
2025-03-29,147.2827
2025-03-30,117.5454
2025-03-31,162.9683
2025-04-01,140.1732
2025-04-02,124.5513
2025-04-03,144.4904
2025-04-04,147.007
2025-04-05,109.4995
2025-04-06,103.6421
2025-04-07,146.0666
2025-04-08,127.6182
2025-04-09,91.8511
2025-04-10,132.7798
2025-04-11,145.6697
2025-04-12,104.7742
2025-04-13,163.5525
2025-04-14,91.3312
2025-04-15,148.5654
2025-04-16,115.2355
2025-04-17,130.7868
2025-04-18,126.3449
2025-04-19,92.8892
2025-04-20,116.1592
2025-04-21,115.9443
2025-04-22,97.1562
2025-04-23,117.9453
2025-04-24,135.6258
2025-04-25,160.8311
2025-04-26,103.4095
2025-04-27,133.0742
2025-04-28,114.7988
2025-04-29,117.4994
2025-04-30,126.9452
2025-05-01,153.3746
2025-05-02,152.4141
2025-05-03,120.0317
2025-05-04,155.1901
2025-05-05,152.3613
2025-05-06,95.1684
2025-05-07,113.0148
2025-05-08,141.1843
2025-05-09,132.7662
2025-05-10,164.8264
2025-05-11,160.8538
2025-05-12,148.7621
2025-05-13,114.718
2025-05-14,123.4074
2025-05-15,99.06
2025-05-16,98.0632
2025-05-17,104.843
2025-05-18,138.4773
2025-05-19,112.3286
2025-05-20,165.6905
2025-05-21,128.2033
2025-05-22,96.4046
2025-05-23,127.4091
2025-05-24,134.3612
2025-05-25,165.9225
2025-05-26,118.2206
2025-05-27,151.1042
2025-05-28,153.4535
2025-05-29,96.4398
2025-05-30,136.0378
2025-05-31,136.9741
2025-06-01,118.4845
2025-06-02,149.8688
2025-06-03,111.4903
2025-06-04,91.6104
2025-06-05,165.349
2025-06-06,113.0712
2025-06-07,161.7239
2025-06-08,166.2978
2025-06-09,122.5658
2025-06-10,147.9994
2025-06-11,133.701
2025-06-12,150.1745
2025-06-13,121.4968
2025-06-14,162.127
2025-06-15,126.7269
2025-06-16,128.964
2025-06-17,107.9276
2025-06-18,123.943
2025-06-19,94.8021
2025-06-20,126.0069
2025-06-21,162.2159
2025-06-22,149.2172
2025-06-23,116.9313
2025-06-24,165.2027
2025-06-25,95.9336
2025-06-26,90.7311
2025-06-27,100.8688
2025-06-28,144.8689
2025-06-29,112.1633
2025-06-30,134.8061
2025-07-01,141.0364
2025-07-02,158.2892
2025-07-03,136.5433
2025-07-04,125.0879
2025-07-05,122.4868
2025-07-06,168.9893
2025-07-07,113.7256
2025-07-08,146.9807
2025-07-09,117.4669
2025-07-10,126.5034
2025-07-11,109.7099
2025-07-12,166.9612
2025-07-13,90.5839
2025-07-14,124.2598
2025-07-15,163.9168
2025-07-16,150.8501
2025-07-17,109.3395
2025-07-18,139.8415
2025-07-19,121.4503
2025-07-20,96.5822
2025-07-21,103.9735
2025-07-22,133.3066
2025-07-23,162.7735
2025-07-24,92.3066
2025-07-25,155.0003
2025-07-26,121.4262
2025-07-27,146.4373
2025-07-28,115.0967
2025-07-29,167.0788
2025-07-30,146.6865
2025-07-31,100.6523
2025-08-01,139.205
2025-08-02,162.0525
2025-08-03,114.6074
2025-08-04,129.3949
2025-08-05,154.535
2025-08-06,133.2151
2025-08-07,115.6104
2025-08-08,93.8531
2025-08-09,102.174
2025-08-10,97.6582
2025-08-11,142.6502
2025-08-12,113.7246
2025-08-13,97.4581
2025-08-14,158.2237
2025-08-15,160.4409
2025-08-16,113.7462
2025-08-17,149.6587
2025-08-18,128.0929
2025-08-19,104.6578
2025-08-20,106.7625
2025-08-21,95.9959
2025-08-22,126.4603
2025-08-23,152.2058
2025-08-24,147.8756
2025-08-25,132.6775
2025-08-26,105.4195
2025-08-27,131.41
2025-08-28,144.8489
2025-08-29,148.1137
2025-08-30,147.1594
2025-08-31,129.8969
2025-09-01,164.1252
2025-09-02,96.1206
2025-09-03,154.089
2025-09-04,146.1816
2025-09-05,148.8181
2025-09-06,107.206
2025-09-07,149.2431
2025-09-08,136.4778
2025-09-09,131.6359
2025-09-10,160.1137
2025-09-11,115.7432
2025-09-12,90.7374
2025-09-13,124.8922
2025-09-14,145.7154
2025-09-15,151.5272
2025-09-16,156.5385
2025-09-17,97.9313
2025-09-18,101.4725
2025-09-19,169.3464
2025-09-20,154.1964
2025-09-21,101.1928
2025-09-22,102.2067
2025-09-23,137.3536
2025-09-24,138.4749
2025-09-25,92.9315
2025-09-26,139.2456
2025-09-27,92.3105
2025-09-28,157.5402
2025-09-29,114.4951
2025-09-30,147.9675
2025-10-01,122.3197
2025-10-02,102.4083
2025-10-03,144.7923
2025-10-04,165.4348
2025-10-05,139.851
2025-10-06,111.7046
2025-10-07,124.4277
2025-10-08,141.5067
2025-10-09,154.2354
2025-10-10,150.2454
2025-10-11,168.8462
2025-10-12,153.9952
2025-10-13,109.0197
2025-10-14,145.4433
2025-10-15,125.2922
2025-10-16,141.5162
2025-10-17,127.5806
2025-10-18,125.3243
2025-10-19,145.165
2025-10-20,156.7469
2025-10-21,100.722
2025-10-22,149.6992
2025-10-23,95.0266
2025-10-24,104.954
2025-10-25,143.071
2025-10-26,108.1879
2025-10-27,160.8584
2025-10-28,130.2744
2025-10-29,148.7126
2025-10-30,116.9437
2025-10-31,95.4364
2025-11-01,129.9772
2025-11-02,133.7792
2025-11-03,138.93
2025-11-04,98.8371
2025-11-05,93.5893
2025-11-06,161.6933
2025-11-07,169.9942
2025-11-08,159.5749
2025-11-09,99.0413
2025-11-10,163.7289
2025-11-11,95.5307
2025-11-12,162.5162
2025-11-13,133.0719
2025-11-14,145.9626
2025-11-15,142.1136
2025-11-16,168.6133
2025-11-17,147.444
2025-11-18,90.402
2025-11-19,118.8248
2025-11-20,99.8472
2025-11-21,139.643
2025-11-22,95.5326
2025-11-23,108.8174
2025-11-24,118.2029
2025-11-25,91.9081
2025-11-26,149.6992
2025-11-27,96.0293
2025-11-28,125.7346
2025-11-29,137.6757
2025-11-30,137.6898
2025-12-01,138.3397
2025-12-02,150.0548
2025-12-03,90.8053
2025-12-04,166.8969
2025-12-05,139.0484
2025-12-06,148.1151
2025-12-07,110.1264
2025-12-08,101.8794
2025-12-09,98.5189
2025-12-10,155.9145
2025-12-11,135.9175
2025-12-12,147.8455
2025-12-13,110.2711
2025-12-14,145.6933
2025-12-15,100.8143
2025-12-16,164.3445
2025-12-17,134.2659
2025-12-18,120.1493
2025-12-19,92.7125
2025-12-20,149.0821
2025-12-21,159.613
2025-12-22,142.2645
2025-12-23,107.7756
2025-12-24,94.3648
2025-12-25,144.1677
2025-12-26,161.9744
2025-12-27,162.4035
2025-12-28,124.0747
2025-12-29,169.2078
2025-12-30,147.2346
2025-12-31,156.9553
2026-01-01,148.9598
2026-01-02,160.43
2026-01-03,161.6045
2026-01-04,92.3443
2026-01-05,114.4509
2026-01-06,104.4633
2026-01-07,167.5628
2026-01-08,164.334
2026-01-09,161.7672
2026-01-10,105.8943
2026-01-11,104.4168
2026-01-12,158.6042
2026-01-13,100.608
2026-01-14,151.6459
2026-01-15,108.1261
2026-01-16,99.246
2026-01-17,163.4257
2026-01-18,100.7201
2026-01-19,168.9063
2026-01-20,136.8815
